"Lead Shipment Number","Tracking Number","Account Number","Invoice Number","Invoice Date","Current Carrier Name","Current Normalized Service","Current Carrier Service","Proposed Carrier Name","Proposed Normalized Service","Ship Date",Zone,"Weight UOM","Actual Weight","Original Billed weight","Proposed Billed Weight","DIM UOM",Length,Width,Height,Volume,"Dim Factor","Container Type","From City","From State","From Zip","From Country","To City","To State","To Zip","To Country","Current Published Rate","Current Discount Percent","Current Discount ($)","Proposed Published Rate","Proposed Discount Percent","Proposed Discount ($)","Current Net Freight","Proposed Net Freight","Current Fuel Net Charge","Proposed Fuel Surcharge (%)","Proposed Fuel Amount","Proposed Fuel Discount Percent","Proposed Fuel Discount Amount","Proposed Fuel Net Charge","Fuel Difference($)","Current Other Net Accessorial","Proposed Other Net Accessorial","Accessorial Difference($)","Current Total Cost","Proposed Total Cost",Diff($)
,1Z3X914A0393791332,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-28,5,lb,8.00,25.00,18.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,LINDON,UT,84042,US,COALGATE,OK,74538,US,27.55,37.28,10.27,22.41,66.00,14.79,17.28,9.45,4.95,15.75,3.72,0.00,0.00,3.72,1.23,14.15,14.15,0,36.38,27.32,9.06
,1Z3X914A0393808056,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-15,5,lb,3.00,14.00,10.00,in,37.00,7.00,7.00,"1,813.00",194.00,PKG,LINDON,UT,84042,US,KERMIT,TX,79745,US,18.55,29.43,5.46,18.55,59.00,10.94,13.09,9.45,2.69,15.75,2.11,0.00,0.00,2.11,0.58,3.95,3.95,0,19.73,15.51,4.22
,1Z3X914A0393809028,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,"Ground Comm(D)",2024-02-15,4,lb,5.00,15.00,11.00,in,21.00,12.00,8.00,"2,016.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,17.19,30.60,5.26,17.19,66.00,11.35,11.93,9.45,1.85,15.25,1.44,0.00,0.00,1.44,0.41,0,0,0,13.78,10.89,2.89
,1Z3X914A0393826241,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,3,lb,56.00,56.00,56.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,CASPER,WY,82601,US,32.90,38.51,12.67,32.94,69.00,22.73,20.23,10.21,10.11,15.25,5.55,0.00,0.00,5.55,4.56,44.95,26.2,18.75,75.29,41.96,33.33
,1Z3X914A0393828043,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-12,4,lb,65.00,65.00,65.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,FARMINGTON,NM,87401,US,42.11,38.49,16.21,42.11,69.00,29.06,25.90,13.05,10.54,15.75,5.56,0.00,0.00,5.56,4.98,41,22.25,18.75,77.44,40.86,36.58
,1Z3X914A0393828383,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-02-16,5,lb,18.00,18.00,18.00,in,25.00,9.00,5.00,"1,125.00",194.00,PKG,LINDON,UT,84042,US,LUBBOCK,TX,79424,US,22.34,28.38,6.34,22.41,66.00,14.79,16.00,9.45,3.36,15.25,1.87,0.00,0.00,1.87,1.49,5.65,2.78,2.87,25.01,14.10,10.91
,1Z3X914A0393832921,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-13,5,lb,44.00,44.00,44.00,in,24.00,24.00,8.00,"4,608.00",194.00,PKG,LINDON,UT,84042,US,ODESSA,TX,79765,US,44.41,38.50,17.10,44.64,69.00,30.80,27.31,13.84,4.23,15.25,2.11,0.00,0.00,2.11,2.12,0,0,0,31.54,15.95,15.59
,1Z3X914A0393850527,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-14,4,lb,49.00,49.00,49.00,in,24.00,18.00,12.00,"5,184.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,38.97,38.52,15.01,39.16,69.00,27.02,23.96,12.14,3.78,15.75,1.91,0.00,0.00,1.91,1.87,0,0,0,27.74,14.05,13.69
,1Z3X914A0393878936,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-19,2,lb,4.00,4.00,4.00,in,7.00,7.00,7.00,343.00,194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,12.35,13.36,1.65,12.35,59.00,7.29,10.70,9.45,2.46,15.75,1.87,0.00,0.00,1.87,0.59,4.90,2.45,2.45,18.06,13.77,4.29
,1Z3X914A0393883260,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-01,2,lb,45.00,48.00,45.00,in,26.00,17.00,15.00,"6,630.00",194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,25.52,38.28,9.77,25.52,69.00,17.61,15.75,9.45,3.25,15.75,1.87,0.00,0.00,1.87,1.38,4.90,2.45,2.45,23.90,13.77,10.13
,1Z3X914A0393906842,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-20,2,lb,34.00,48.00,35.00,in,26.00,17.00,15.00,"6,630.00",194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,22.12,27.31,6.04,22.12,69.00,15.26,16.08,9.45,3.35,16.00,1.90,0.00,0.00,1.9,1.45,4.90,2.45,2.45,24.33,13.80,10.53
,1Z3X914A0393910257,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-04,7,lb,8.00,8.00,8.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,KITTANNING,PA,16201,US,19.69,30.52,6.01,19.69,59.00,11.62,13.68,9.45,2.77,15.75,2.11,0.00,0.00,2.11,0.66,3.95,3.95,0,20.40,15.51,4.89
,1Z3X914A0393952211,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,Home(D),2024-01-09,5,lb,25.00,27.00,25.00,in,24.00,13.00,12.00,"3,744.00",194.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,27.74,26.89,7.46,27.74,69.00,19.14,20.28,9.45,4.90,15.25,2.30,0.00,0.00,2.3,2.6,11.35,5.63,5.72,36.53,17.38,19.15
,1Z3X914A0393972904,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-23,2,lb,35.00,35.00,35.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,LINDON,UT,84042,US,ROOSEVELT,UT,84066,US,22.01,38.48,8.47,22.12,69.00,15.26,13.54,9.45,2.95,16.00,1.90,0.00,0.00,1.9,1.05,4.90,2.45,2.45,21.39,13.80,7.59
,1Z3X914A0393980851,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,3,lb,56.00,56.00,56.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,CASPER,WY,82601,US,32.90,38.51,12.67,32.94,69.00,22.73,20.23,10.21,10.11,15.25,5.55,0.00,0.00,5.55,4.56,44.95,26.2,18.75,75.29,41.96,33.33
,1Z3X914A0393997932,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-02-23,6,lb,3.00,15.00,11.00,in,21.00,12.00,8.00,"2,016.00",194.00,PKG,LINDON,UT,84042,US,FRIENDSWOOD,TX,77546,US,19.63,14.88,2.92,19.63,66.00,12.96,16.71,9.45,3.58,16.00,1.96,0.00,0.00,1.96,1.62,5.65,2.78,2.87,25.94,14.19,11.75
,1Z3X914A0393999109,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-16,5,lb,4.00,9.00,7.00,in,19.00,8.00,8.00,"1,216.00",194.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,17.91,30.49,5.46,17.41,59.00,10.27,12.45,9.45,2.58,15.75,2.11,0.00,0.00,2.11,0.47,3.95,3.95,0,18.98,15.51,3.47
,1Z3X914A0394013715,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,3,lb,28.00,28.00,28.00,in,15.00,13.00,12.00,"2,340.00",194.00,PKG,LINDON,UT,84042,US,CASPER,WY,82601,US,23.37,36.03,8.42,23.52,69.00,16.23,14.95,9.45,2.93,15.25,2.04,0.00,0.00,2.04,0.89,3.95,3.95,0,21.83,15.44,6.39
,1Z3X914A0394030590,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-25,2,lb,14.00,14.00,14.00,in,19.00,8.00,8.00,"1,216.00",194.00,PKG,LINDON,UT,84042,US,ROOSEVELT,UT,84066,US,15.91,32.75,5.21,15.98,66.00,10.55,10.70,9.45,2.42,15.25,1.81,0.00,0.00,1.81,0.61,4.90,2.45,2.45,18.02,13.71,4.31
,1Z3X914A0394039313,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-07,5,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,16.64,27.46,4.57,16.08,59.00,9.49,12.07,9.45,2.52,15.75,2.11,0.00,0.00,2.11,0.41,3.95,3.95,0,18.54,15.51,3.03
,1Z3X914A0394043586,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-05,4,lb,37.00,37.00,37.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,LINDON,UT,84042,US,GILLETTE,WY,82716,US,31.23,38.49,12.02,31.23,69.00,21.55,19.21,9.68,3.59,15.25,2.08,0.00,0.00,2.08,1.51,3.95,3.95,0,26.75,15.71,11.04
,1Z3X914A0394046467,00003X914A,0000003X914A523,2023-12-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2023-12-19,8,lb,25.00,29.00,25.00,in,25.00,13.00,12.00,"3,900.00",194.00,PKG,LINDON,UT,84042,US,BRAINTREE,MA,02184,US,44.09,27.78,12.25,44.09,69.00,30.42,31.84,13.67,5.02,15.50,2.12,0.00,0.00,2.12,2.9,0,0,0,36.86,15.79,21.07
,1Z3X914A0394054403,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-28,7,lb,30.00,48.00,35.00,in,26.00,17.00,15.00,"6,630.00",194.00,PKG,LINDON,UT,84042,US,WHEELING,WV,26003,US,52.65,19.77,10.41,52.65,69.00,36.33,42.24,16.32,6.65,15.75,2.57,0.00,0.00,2.57,4.08,0,0,0,48.89,18.89,30.00
,1Z3X914A0394054716,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-23,2,lb,35.00,35.00,35.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,LINDON,UT,84042,US,ROOSEVELT,UT,84066,US,22.01,38.48,8.47,22.12,69.00,15.26,13.54,9.45,2.95,16.00,1.90,0.00,0.00,1.9,1.05,4.90,2.45,2.45,21.39,13.80,7.59
,1Z3X914A0394057151,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-13,5,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,194.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,14.20,24.65,3.50,14.20,59.00,8.38,10.70,9.45,2.27,15.25,2.04,0.00,0.00,2.04,0.23,3.95,3.95,0,16.92,15.44,1.48
,1Z3X914A0394064072,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-28,6,lb,12.00,12.00,12.00,in,11.00,10.00,5.00,550.00,194.00,PKG,LINDON,UT,84042,US,KILGORE,TX,75662,US,20.26,34.80,7.05,20.32,66.00,13.41,13.21,9.45,2.70,15.75,2.11,0.00,0.00,2.11,0.59,3.95,3.95,0,19.86,15.51,4.35
,1Z3X914A0394068256,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-26,3,lb,38.00,38.00,38.00,in,22.00,18.00,7.00,"2,772.00",194.00,PKG,LINDON,UT,84042,US,CASPER,WY,82601,US,28.08,38.50,10.81,28.21,69.00,19.46,17.27,9.45,3.29,15.25,2.04,0.00,0.00,2.04,1.25,3.95,3.95,0,24.51,15.44,9.07
,1Z3X914A0394087020,00003X914A,0000003X914A024,2024-01-13,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-05,4,lb,52.00,52.00,52.00,in,24.00,18.00,12.00,"5,184.00",194.00,PKG,LINDON,UT,84042,US,SEVERANCE,CO,80550,US,39.12,33.38,13.06,39.21,69.00,27.05,26.06,12.16,11.80,15.50,6.29,0.00,0.00,6.29,5.51,50.05,28.43,21.62,87.91,46.88,41.03
,1Z3X914A0394093184,00003X914A,0000003X914A104,2024-03-09,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-28,5,lb,3.00,7.00,5.00,in,13.00,11.00,6.00,858.00,194.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,17.41,30.50,5.31,16.64,59.00,9.82,12.10,9.45,2.57,16.00,2.14,0.00,0.00,2.14,0.43,3.95,3.95,0,18.62,15.54,3.08
,1Z3X914A0394106946,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-21,2,lb,8.00,10.00,8.00,in,36.00,6.00,6.00,"1,296.00",194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,14.29,25.12,3.59,13.89,59.00,8.20,10.70,9.45,2.50,16.00,1.90,0.00,0.00,1.9,0.6,4.90,2.45,2.45,18.10,13.80,4.30
,1Z3X914A0394150997,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-02-05,5,lb,42.00,48.00,42.00,in,26.00,17.00,15.00,"6,630.00",194.00,PKG,LINDON,UT,84042,US,ODESSA,TX,79765,US,41.61,24.37,10.14,41.61,69.00,28.71,31.47,12.90,5.75,15.25,2.39,0.00,0.00,2.39,3.36,5.65,2.78,2.87,42.87,18.07,24.80
,1Z3X914A0394159238,00003X914A,0000003X914A024,2024-01-13,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-05,4,lb,52.00,52.00,52.00,in,24.00,18.00,12.00,"5,184.00",194.00,PKG,LINDON,UT,84042,US,SEVERANCE,CO,80550,US,39.12,33.38,13.06,39.21,69.00,27.05,26.06,12.16,11.80,15.50,6.29,0.00,0.00,6.29,5.51,50.05,28.43,21.62,87.91,46.88,41.03
,1Z3X914A0394161574,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,4,lb,34.00,34.00,34.00,in,24.00,12.00,9.00,"2,592.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,29.54,38.49,11.37,29.68,69.00,20.48,18.17,9.45,2.82,15.25,1.44,0.00,0.00,1.44,1.38,0,0,0,20.99,10.89,10.10
,1Z3X914A0394162724,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-19,5,lb,2.00,6.00,5.00,in,12.00,11.00,6.00,792.00,194.00,PKG,LINDON,UT,84042,US,ALVA,OK,73717,US,16.86,31.85,5.37,16.64,59.00,9.82,11.49,9.45,2.58,15.75,1.87,0.00,0.00,1.87,0.71,4.90,2.45,2.45,18.97,13.77,5.20
,1Z3X914A0394176433,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-02,5,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,PECOS,TX,79772,US,16.64,27.46,4.57,16.08,59.00,9.49,12.07,9.45,2.58,15.25,1.81,0.00,0.00,1.81,0.77,4.90,2.45,2.45,19.55,13.71,5.84
,1Z3X914A0394177816,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-08,7,lb,27.00,27.00,27.00,in,24.00,12.00,9.00,"2,592.00",194.00,PKG,LINDON,UT,84042,US,"WEST UNION",WV,26456,US,43.31,36.00,15.59,43.31,69.00,29.88,27.72,13.43,6.49,15.25,4.21,0.00,0.00,4.21,2.28,14.15,14.15,0,48.36,31.79,16.57
,1Z3X914A0394181070,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-29,6,lb,5.00,10.00,8.00,in,19.00,9.00,8.00,"1,368.00",194.00,PKG,LINDON,UT,84042,US,HOUSTON,TX,77012,US,18.35,27.47,5.04,18.35,59.00,10.83,13.31,9.45,2.03,15.25,1.44,0.00,0.00,1.44,0.59,0,0,0,15.34,10.89,4.45
,1Z3X914A0394220152,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-04-17,3,lb,16.00,17.00,16.00,in,24.00,12.00,8.00,"2,304.00",194.00,PKG,LINDON,UT,84042,US,DOUGLAS,WY,82633,US,18.04,28.38,5.12,17.75,66.00,11.72,12.92,9.45,4.13,15.75,3.14,0.00,0.00,3.14,0.99,13.35,10.48,2.87,30.40,23.07,7.33
,1Z3X914A0394235422,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-04-05,6,lb,22.00,22.00,22.00,in,24.00,12.00,9.00,"2,592.00",194.00,PKG,LINDON,UT,84042,US,FRIENDSWOOD,TX,77546,US,30.27,31.19,9.44,30.27,69.00,20.89,20.83,9.45,4.17,15.75,1.93,0.00,0.00,1.93,2.24,5.65,2.78,2.87,30.65,14.16,16.49
,1Z3X914A0394251468,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-08,2,lb,50.00,50.00,50.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,26.17,38.52,10.08,26.28,69.00,18.13,16.09,9.45,3.30,15.50,1.84,0.00,0.00,1.84,1.46,4.90,2.45,2.45,24.29,13.74,10.55
,1Z3X914A0394283353,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-28,7,lb,30.00,47.00,34.00,in,27.00,16.00,15.00,"6,480.00",194.00,PKG,LINDON,UT,84042,US,WHEELING,WV,26003,US,51.33,19.05,9.78,51.33,69.00,35.42,41.55,15.91,6.54,15.75,2.51,0.00,0.00,2.51,4.03,0,0,0,48.09,18.42,29.67
,1Z3X914A0394308942,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-04-03,4,lb,73.00,73.00,73.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,LINDON,UT,84042,US,SEVERANCE,CO,80550,US,48.14,34.21,16.47,48.17,69.00,33.24,31.67,14.93,12.34,15.75,6.29,0.00,0.00,6.29,6.05,46.65,25.03,21.62,90.66,46.25,44.41
,1Z3X914A0394333405,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-03-06,5,lb,37.00,37.00,37.00,in,73.00,8.00,7.00,"4,088.00",194.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,37.76,33.42,12.62,37.76,69.00,26.05,25.14,11.71,10.75,15.75,5.41,0.00,0.00,5.41,5.34,43.1,22.63,20.47,78.99,39.75,39.24
,1Z3X914A0394362580,00003X914A,0000003X914A034,2024-01-20,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-11,3,lb,2.00,3.00,2.00,in,10.00,7.00,5.00,350.00,194.00,PKG,LINDON,UT,84042,US,DOUGLAS,WY,82633,US,13.38,20.03,2.68,12.71,59.00,7.50,10.70,9.45,3.72,15.25,3.04,0.00,0.00,3.04,0.68,13.35,10.48,2.87,27.77,22.97,4.80
,1Z3X914A0394394984,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-19,5,lb,12.00,12.00,12.00,in,36.00,6.00,6.00,"1,296.00",194.00,PKG,LINDON,UT,84042,US,WILLISTON,ND,58801,US,18.85,33.53,6.32,18.91,66.00,12.48,12.53,9.45,2.52,15.25,2.04,0.00,0.00,2.04,0.48,3.95,3.95,0,19.00,15.44,3.56
,1Z3X914A0394401724,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-23,4,lb,10.00,16.00,12.00,in,21.00,13.00,8.00,"2,184.00",194.00,PKG,LINDON,UT,84042,US,MEAD,CO,80504,US,17.36,30.07,5.22,17.36,66.00,11.46,12.14,9.45,2.72,16.00,1.51,0.00,0.00,1.51,1.21,25.9,22.5,3.4,19.76,10.96,8.80
,1Z3X914A0394405588,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-08,5,lb,4.00,9.00,7.00,in,74.00,4.00,4.00,"1,184.00",194.00,PKG,LINDON,UT,84042,US,CHICKASHA,OK,73018,US,17.91,30.49,5.46,17.41,59.00,10.27,12.45,9.45,7.58,15.75,4.79,0.00,0.00,4.79,2.79,35.7,20.95,14.75,55.73,35.19,20.54
,1Z3X914A0394407835,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-17,7,lb,18.00,18.00,18.00,in,13.00,11.00,10.00,"1,430.00",194.00,PKG,LINDON,UT,84042,US,MILLERSBURG,OH,44654,US,32.25,28.40,9.16,32.37,66.00,21.36,23.09,11.01,5.25,15.25,2.54,0.00,0.00,2.54,2.71,11.35,5.63,5.72,39.69,19.18,20.51
,1Z3X914A0394418814,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-26,2,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,12.56,14.81,1.86,12.35,59.00,7.29,10.70,9.45,2.49,16.00,1.90,0.00,0.00,1.9,0.59,4.90,2.45,2.45,18.09,13.80,4.29
,1Z3X914A0394430630,00003X914A,0000003X914A523,2023-12-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2023-12-19,8,lb,33.00,33.00,33.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,LINDON,UT,84042,US,BRAINTREE,MA,02184,US,55.53,38.50,21.38,55.53,69.00,38.32,34.15,17.21,5.38,15.50,2.67,0.00,0.00,2.67,2.71,0,0,0,39.53,19.88,19.65
,1Z3X914A0394449755,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-22,5,lb,28.00,28.00,28.00,in,15.00,13.00,12.00,"2,340.00",194.00,PKG,LINDON,UT,84042,US,BLANCHARD,OK,73010,US,30.80,36.01,11.09,30.84,69.00,21.28,19.71,9.56,3.94,16.00,1.92,0.00,0.00,1.92,2.02,4.90,2.45,2.45,28.55,13.93,14.62
,1Z3X914A0394466978,00003X914A,0000003X914A104,2024-03-09,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-28,5,lb,3.00,7.00,5.00,in,13.00,11.00,6.00,858.00,194.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,17.41,30.50,5.31,16.64,59.00,9.82,12.10,9.45,2.57,16.00,2.14,0.00,0.00,2.14,0.43,3.95,3.95,0,18.62,15.54,3.08
,1Z3X914A0394538168,00003X914A,0000003X914A104,2024-03-09,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-05,6,lb,50.00,50.00,50.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,VICTORIA,TX,77901,US,59.44,38.49,22.88,59.44,69.00,41.01,36.56,18.43,5.76,15.75,2.90,0.00,0.00,2.9,2.86,0,0,0,42.32,21.33,20.99
,1Z3X914A0394553794,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-28,7,lb,30.00,45.00,33.00,in,26.00,16.00,15.00,"6,240.00",194.00,PKG,LINDON,UT,84042,US,WHEELING,WV,26003,US,49.84,19.10,9.52,49.84,69.00,34.39,40.32,15.45,6.35,15.75,2.43,0.00,0.00,2.43,3.92,0,0,0,46.67,17.88,28.79
,1Z3X914A0394562766,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-21,5,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,194.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,14.20,24.65,3.50,14.20,59.00,8.38,10.70,9.45,2.31,15.75,2.11,0.00,0.00,2.11,0.2,3.95,3.95,0,16.96,15.51,1.45
,1Z3X914A0394601268,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-20,6,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,WALLER,TX,77484,US,17.31,27.50,4.76,16.37,59.00,9.66,12.55,9.45,2.64,16.00,2.14,0.00,0.00,2.14,0.5,3.95,3.95,0,19.14,15.54,3.60
